Region,Sales,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Product ID,Category,Sub-Category,Product Name
West,27.88,CA-2016-142615,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Montebello,California,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive
West,27.888,CA-2014-129364,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,OFF-LA-10001569,Office Supplies,Labels,Avery 499
West,27.92,CA-2016-147137,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins
West,27.92,CA-2017-125913,Same Day,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood"
West,27.93,CA-2017-164364,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles
West,27.936000000000003,CA-2014-141838,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings
West,27.936000000000003,CA-2017-131954,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings
West,27.96,CA-2016-112578,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors
West,28.14,CA-2017-128965,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk"
West,28.28,CA-2016-136301,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black"
West,28.349999999999998,CA-2017-117457,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels
West,28.4,CA-2016-154508,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope
West,28.4,CA-2017-161956,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors
West,28.400000000000002,CA-2017-167094,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
West,28.485,CA-2016-109869,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back
West,28.68,CA-2016-145261,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount
West,28.752000000000002,CA-2015-130785,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black"
West,28.784,CA-2014-141838,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable
West,28.792,US-2017-128447,Standard Class,MC-17845,Michael Chen,Consumer,United States,Pasco,Washington,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System
West,28.799999999999997,CA-2016-105473,Second Class,BM-11785,Bryan Mills,Consumer,United States,Seattle,Washington,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers
West,29.04,CA-2015-119214,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
West,29.120000000000005,CA-2016-140207,Standard Class,CS-12400,Christopher Schild,Home Office,United States,San Jose,California,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets
West,29.2,CA-2015-157770,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders"
West,29.22,CA-2015-114048,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Costa Mesa,California,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings
West,29.24,CA-2014-102085,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,OFF-LA-10002475,Office Supplies,Labels,Avery 519
West,29.29,CA-2016-107216,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390
West,29.304000000000002,CA-2015-165813,Second Class,BM-11785,Bryan Mills,Consumer,United States,Salem,Oregon,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box
West,29.328000000000003,CA-2017-121412,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Louisville,Colorado,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame
West,29.472,CA-2016-152814,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Denver,Colorado,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881
West,29.592000000000002,CA-2017-102414,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural"
West,29.6,CA-2017-121258,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5"""
West,29.6,CA-2017-140963,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
West,29.6,US-2014-157021,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,OFF-LA-10002312,Office Supplies,Labels,Avery 490
West,29.6,US-2016-125402,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Long Beach,California,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
West,29.600000000000005,CA-2015-149636,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5"""
West,29.700000000000003,CA-2015-164882,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors
West,29.700000000000003,US-2017-160143,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors
West,29.74,CA-2016-152940,First Class,RO-19780,Rose O'Brian,Consumer,United States,San Francisco,California,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers
West,29.79,CA-2017-148264,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote
West,29.800000000000004,CA-2017-136623,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"""
West,29.800000000000004,US-2015-164448,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"""
West,29.900000000000002,CA-2016-145898,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)
West,29.900000000000002,CA-2016-169957,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)
West,29.900000000000002,CA-2017-154102,Standard Class,SN-20560,Skye Norling,Home Office,United States,San Francisco,California,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947
West,29.925,CA-2014-131947,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset
West,29.950000000000003,CA-2017-137463,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener
West,29.96,CA-2015-104948,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Bernardino,California,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900
West,29.97,CA-2015-142419,Second Class,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896
West,29.99,US-2014-157385,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard
West,30.080000000000002,CA-2015-119627,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB
West,30.144000000000002,CA-2016-103947,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector
West,30.18,US-2016-119046,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes
West,30.28,CA-2014-103940,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers
West,30.4,CA-2014-153983,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,OFF-FA-10003495,Office Supplies,Fasteners,Staples
West,30.48,CA-2014-105270,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils
West,30.56,CA-2016-127138,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes
West,30.56,CA-2017-131492,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black"
West,30.56,CA-2017-137876,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"
West,30.576,CA-2017-111591,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack"
West,30.8,CA-2016-109953,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories
West,30.84,CA-2017-147354,Standard Class,KB-16315,Karl Braun,Consumer,United States,Los Angeles,California,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill
West,30.87,CA-2016-110009,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
West,30.93,CA-2017-124436,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2"
West,30.960000000000004,CA-2017-128076,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers
West,30.98,CA-2016-165330,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
West,31.049999999999997,CA-2015-132388,First Class,KN-16390,Katherine Nockton,Corporate,United States,Santa Barbara,California,OFF-LA-10000414,Office Supplies,Labels,Avery 503
West,31.049999999999997,US-2014-109036,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Seattle,Washington,OFF-LA-10002043,Office Supplies,Labels,Avery 489
West,31.08,CA-2015-166800,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Las Vegas,Nevada,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags
West,31.08,CA-2017-130148,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes
West,31.104000000000006,CA-2014-124737,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931
West,31.104000000000006,CA-2015-100216,First Class,HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,OFF-PA-10000788,Office Supplies,Paper,Xerox 210
West,31.104000000000006,CA-2015-130883,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,OFF-PA-10004100,Office Supplies,Paper,Xerox 216
West,31.104000000000006,CA-2017-168403,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930
West,31.128000000000004,CA-2017-156776,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors"
West,31.152,CA-2017-145233,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors
West,31.176000000000002,CA-2017-156958,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset
West,31.248000000000005,CA-2016-139010,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings
West,31.32,CA-2016-167507,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack"
West,31.44,CA-2015-130204,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box
West,31.44,CA-2017-107986,Same Day,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box
West,31.44,CA-2017-132521,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box
West,31.44,CA-2017-134152,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors
West,31.44,US-2017-103828,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box
West,31.5,CA-2017-131492,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,OFF-LA-10001641,Office Supplies,Labels,Avery 518
West,31.504000000000005,CA-2016-116722,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets
West,31.56,CA-2015-148495,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,Pomona,California,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle
West,31.56,CA-2016-147578,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle
West,31.560000000000002,CA-2016-103947,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,OFF-FA-10003112,Office Supplies,Fasteners,Staples
West,31.84,CA-2014-104780,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,San Diego,California,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford
West,31.86,US-2016-112396,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack
West,31.92,CA-2014-157924,First Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case
West,31.92,US-2017-103828,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,OFF-SU-10000946,Office Supplies,Supplies,Staple remover
West,31.96,CA-2016-126858,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Seattle,Washington,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors
West,31.96,US-2016-155768,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors
West,31.968000000000004,CA-2017-121468,First Class,KD-16345,Katherine Ducich,Consumer,United States,Westminster,California,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader
West,31.983999999999998,CA-2016-134348,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads
